generation	phenotype
10003	-5.29444
10003	-1.65599
10003	9.90767
10003	-19.0294
10003	-21.7531
10003	15.0525
10003	-5.49777
10003	-10.2326
10003	-3.70036
10003	-16.6691
10003	-4.013
10003	-1.72693
10003	-8.36888
10003	-13.128
10003	4.60442
10003	-5.84185
10003	9.47858
10003	-8.05076
10003	4.10126
10003	-16.5994
10003	7.19292
10003	11.1832
10003	3.71662
10003	-5.10212
10003	-2.51409
10003	-5.1898
10003	-9.42038
10003	-0.379302
10003	3.29996
10003	-2.82228
10003	8.54842
10003	-3.6032
10003	-7.47525
10003	10.8044
10003	-10.194
10003	-15.4059
10003	-8.60236
10003	9.62703
10003	-0.121817
10003	13.8641
10003	-10.9943
10003	-5.80393
10003	-23.5403
10003	5.29212
10003	4.20174
10003	2.3575
10003	6.42736
10003	7.96479
10003	8.29887
10003	9.84779
10003	-4.35702
10003	-8.84341
10003	2.87433
10003	1.20536
10003	-2.90896
10003	-19.2286
10003	-8.83551
10003	-7.20508
10003	9.24944
10003	-9.87423
10003	-3.29437
10003	1.2274
10003	12.3811
10003	-5.33009
10003	-12.3081
10003	-7.04516
10003	3.39576
10003	-6.48936
10003	-18.7024
10003	-0.359583
10003	-1.43331
10003	-5.84301
10003	-19.8542
10003	10.702
10003	7.33225
10003	11.3041
10003	-18.5243
10003	-0.0814091
10003	-11.0918
10003	-0.960629
10003	-4.24699
10003	-4.11766
10003	-7.76528
10003	1.07652
10003	8.12192
10003	8.17061
10003	-1.81473
10003	0.979026
10003	9.83198
10003	-5.65346
10003	3.61051
10003	6.0315
10003	0.126762
10003	-14.2735
10003	-3.70592
10003	-7.07039
10003	0.0377935
10003	-8.14357
10003	4.07793
10003	0.786498
10003	-6.17234
10003	-6.93041
10003	-5.80706
10003	-11.905
10003	-4.12137
10003	-15.9266
10003	14.5474
10003	10.7423
10003	-11.4659
10003	4.04645
10003	2.82546
10003	6.64302
10003	-9.44047
10003	-11.8113
10003	-4.2005
10003	-5.07716
10003	19.2435
10003	-0.426305
10003	-12.8149
10003	7.27514
10003	-6.54414
10003	4.46944
10003	5.28726
10003	13.2363
10003	-4.32929
10003	-6.49299
10003	1.47875
10003	0.00737192
10003	3.76598
10003	-7.16471
10003	4.22106
10003	-9.81217
10003	-12.3888
10003	0.541148
10003	10.0071
10003	3.64347
10003	4.17751
10003	0.0703507
10003	14.5339
10003	0.192595
10003	-8.14235
10003	-14.5539
10003	8.24734
10003	-3.80315
10003	-2.3965
10003	-6.39987
10003	-8.2941
10003	8.74929
10003	-16.0331
10003	-0.0614279
10003	-1.04181
10003	5.40722
10003	-13.751
10003	22.5892
10003	21.4607
10003	2.31143
10003	-7.05769
10003	5.34917
10003	-5.32879
10003	3.72517
10003	-7.39774
10003	12.9388
10003	16.826
10003	5.10622
10003	-18.8296
10003	1.69827
10003	-6.54013
10003	-6.03362
10003	-1.09197
10003	19.4879
10003	-15.3913
10003	-11.1063
10003	-7.7773
10003	-1.45945
10003	8.74209
10003	3.17404
10003	4.82997
10003	-8.72125
10003	9.82638
10003	-9.59707
10003	8.01804
10003	12.7011
10003	-13.6909
10003	9.55619
10003	-1.18617
10003	-16.8505
10003	3.3658
10003	0.941388
10003	-3.64034
10003	-0.59984
10003	0.204877
10003	-0.201014
10003	-5.56491
10003	-8.56543
10003	-0.294286
10003	8.78412
10003	3.39655
10003	-4.01536
10003	-3.85273
10003	-1.57739
10003	1.40284
10003	17.2253
10003	13.9084
10003	-13.5588
10003	16.7117
10003	-7.22795
10003	4.84988
10003	-8.36141
10003	-1.61307
10003	-8.05647
10003	-12.6135
10003	-12.8525
10003	23.7725
10003	-3.09068
10003	-2.44661
10003	8.70335
10003	-12.4279
10003	-0.466922
10003	-4.66248
10003	-5.69364
10003	-5.24547
10003	-0.491948
10003	-18.4024
10003	-1.97496
10003	-10.4112
10003	-0.149889
10003	14.0735
10003	-1.59487
10003	-4.11069
10003	8.75483
10003	1.66068
10003	16.5018
10003	7.99664
10003	1.79078
10003	-5.65634
10003	-10.6665
10003	8.1457
10003	-5.80146
10003	-10.8648
10003	-8.50306
10003	-6.63822
10003	-1.92548
10003	-10.2283
10003	-17.7463
10003	10.4187
10003	3.69177
10003	13.22
10003	-5.9402
10003	-7.39439
10003	5.43459
10003	-0.369025
10003	-1.27855
10003	-19.8634
10003	-4.23458
10003	-4.15257
10003	8.91151
10003	-13.3749
10003	0.0601297
10003	-19.3379
10003	-0.0281516
10003	-7.25286
10003	10.9337
10003	-17.6847
10003	-6.66869
10003	-2.44214
10003	5.58718
10003	-5.96455
10003	-7.04064
10003	-1.29832
10003	-13.8804
10003	6.92725
10003	1.49383
10003	-7.60693
10003	-13.8671
10003	20.8797
10003	-6.60342
10003	1.50932
10003	-27.8364
10003	0.164588
10003	-7.51783
10003	7.2159
10003	9.84328
10003	-7.58924
10003	2.9116
10003	-11.701
10003	-6.34699
10003	19.9047
10003	-18.3125
10003	-11.4795
10003	-1.43013
10003	11.3206
10003	-6.6192
10003	-4.76043
10003	3.26604
10003	2.43343
10003	-1.16745
10003	-13.5168
10003	-5.97656
10003	3.50861
10003	13.6831
10003	-1.56302
10003	-10.7213
10003	-8.83372
10003	1.04598
10003	6.83322
10003	8.99485
10003	-3.38728
10003	-3.15193
10003	10.0048
10003	-3.8572
10003	6.34376
10003	-13.6549
10003	6.30465
10003	5.99523
10003	-5.36293
10003	-18.6823
10003	0.532274
10003	-8.135
10003	-3.99051
10003	2.09177
10003	-5.47291
10003	23.6469
10003	-8.21256
10003	-0.959394
10003	10.983
10003	1.27848
10003	2.61292
10003	8.88993
10003	7.90296
10003	-3.98311
10003	15.2895
10003	0.595537
10003	5.76344
10003	-6.10736
10003	8.59496
10003	-13.9508
10003	2.06743
10003	15.3957
10003	-12.0313
10003	1.41304
10003	-4.21837
10003	3.03157
10003	5.41063
10003	-10.455
10003	8.66324
10003	-3.02392
10003	-12.4064
10003	-6.31532
10003	8.92827
10003	4.07839
10003	10.0718
10003	14.3959
10003	16.984
10003	-4.03982
10003	-15.5286
10003	3.22163
10003	-13.3865
10003	-9.09285
10003	5.53418
10003	-1.07051
10003	6.77971
10003	2.46092
10003	14.0991
10003	4.71637
10003	0.173825
10003	-19.3978
10003	-29.4989
10003	-18.4013
10003	3.54022
10003	-21.7215
10003	-12.278
10003	12.0973
10003	4.52567
10003	-4.74002
10003	4.6715
10003	-9.87298
10003	-18.4589
10003	-1.96176
10003	10.7785
10003	6.10771
10003	-9.3327
10003	-7.52382
10003	-3.41997
10003	-6.17889
10003	-0.91407
10003	-3.38664
10003	2.3593
10003	-22.5929
10003	12.258
10003	10.1127
10003	12.9045
10003	7.03181
10003	4.24945
10003	-10.3145
10003	-7.54109
10003	1.15493
10003	-0.347214
10003	5.27434
10003	-0.929742
10003	-6.30387
10003	-0.724772
10003	1.34893
10003	0.238695
10003	-10.9446
10003	-9.25554
10003	-3.43518
10003	16.5807
10003	-9.53351
10003	-6.45083
10003	1.56946
10003	0.0602521
10003	4.58474
10003	-12.0771
10003	-11.1403
10003	-7.4182
10003	8.94097
10003	-5.82709
10003	-0.350993
10003	-0.0454465
10003	0.623668
10003	-3.17102
10003	-4.87473
10003	-8.17088
10003	-10.5365
10003	-0.768671
10003	4.73784
10003	-0.907053
10003	7.00221
10003	-4.20424
10003	-18.2121
10003	3.52823
10003	0.57929
10003	2.43539
10003	3.50257
10003	2.80634
10003	-7.49009
10003	-8.38733
10003	-17.4726
10003	-0.145657
10003	-0.0196399
10003	-2.25239
10003	1.87665
10003	-17.0938
10003	-21.1652
10003	-7.1689
10003	5.48005
10003	-11.1105
10003	-0.528786
10003	4.70093
10003	-8.7836
10003	9.13123
10003	-7.22669
10003	-7.04411
10003	-0.694366
10003	-5.05889
10003	-2.72991
10003	-9.01018
10003	-1.67238
10003	0.672577
10003	-6.53455
10003	2.52745
10003	-1.11711
10003	-8.81537
10003	7.12193
10003	-3.35964
10003	-2.25605
10003	4.74605
10003	3.7438
10003	-2.68595
10003	-8.16295
10003	-9.51976
10003	11.9075
10003	-7.41217
10003	-5.75336
10003	13.7364
10003	0.0973433
10003	0.765138
10003	17.5304
10003	-12.4065
10003	-14.4286
10003	3.52177
10003	-7.74726
10003	-1.74887
10003	-5.46543
10003	2.62256
10003	0.64977
10003	-6.2341
10003	3.16532
10003	-7.66627
10003	-1.37502
10003	9.57935
10003	-0.514839
10003	5.70049
10003	3.18122
10003	3.99189
10003	-1.79257
10003	-6.1101
10003	-18.844
10003	-4.84186
10003	3.70867
10003	-8.36455
10003	-6.98798
10003	0.0996752
10003	14.021
10003	-4.59578
10003	-1.15418
10003	-11.3117
10003	4.27191
10003	-7.19565
10003	17.0787
10003	-4.23855
10003	-0.132872
10003	-0.689786
10003	9.17559
10003	10.0974
10003	-0.703992
10003	8.95097
10003	-4.97049
10003	6.47351
10003	16.8665
10003	1.67451
10003	1.70604
10003	-4.23336
10003	-1.02475
10003	2.72009
10003	-2.10118
10003	-5.96157
10003	-20.6921
10003	-3.40475
10003	8.3423
10003	-0.345439
10003	6.98819
10003	7.92767
10003	-21.53
10003	-4.3306
10003	2.29192
10003	6.73226
10003	-5.18125
10003	7.08393
10003	-13.1263
10003	-4.96667
10003	-5.61968
10003	12.5757
10003	-13.7354
10003	2.37752
10003	6.35768
10003	0.139432
10003	-7.39655
10003	4.29081
10003	-19.875
10003	-4.96747
10003	-1.2013
10003	-0.744778
10003	-11.0074
10003	7.1059
10003	-0.634889
10003	-0.716594
10003	-4.67116
10003	-6.34954
10003	-3.77813
10003	-0.881465
10003	-16.6709
10003	-2.75743
10003	10.6923
10003	3.91385
10003	-1.31619
10003	-3.72686
10003	-2.35865
10003	-10.6234
10003	6.98959
10003	-12.2092
10003	-3.1781
10003	-1.20014
10003	-6.13825
10003	-10.103
10003	-0.0795226
10003	-6.44917
10003	1.23148
10003	-12.2743
10003	3.35716
10003	-13.5894
10003	-5.82701
10003	1.52235
10003	6.70713
10003	-1.87171
10003	-10.5369
10003	-3.39276
10003	8.07926
10003	-3.88583
10003	-3.379
10003	5.85286
10003	-0.989105
10003	6.8164
10003	-2.76105
10003	-10.1688
10003	-1.42243
10003	-14.6298
10003	-16.6085
10003	-17.9079
10003	-7.28774
10003	-9.44229
10003	-5.80427
10003	-4.23283
10003	-4.752
10003	-9.55724
10003	0.852618
10003	-4.40386
10003	-0.442853
10003	3.0147
10003	-13.2367
10003	12.617
10003	4.13236
10003	2.93601
10003	-21.3045
10003	-0.0422428
10003	17.8301
10003	5.27826
10003	0.0632195
10003	0.0682175
10003	-5.3143
10003	0.730313
10003	-19.5214
10003	-2.75938
10003	-6.86991
10003	18.4538
10003	8.22059
10003	30.2199
10003	-5.12672
10003	-1.26598
10003	-7.3485
10003	-3.68752
10003	-8.04452
10003	-2.54941
10003	-21.5642
10003	-5.40998
10003	-3.24373
10003	-8.23929
10003	4.87144
10003	-7.49692
10003	1.72256
10003	-16.1687
10003	0.0580349
10003	4.28866
10003	7.89775
10003	-4.75088
10003	5.02541
10003	-9.20815
10003	-12.47
10003	-7.5257
10003	-1.12939
10003	-0.256442
10003	-15.6436
10003	9.2778
10003	-2.17158
10003	5.94453
10003	2.75374
10003	-4.11343
10003	1.93782
10003	2.11655
10003	-5.36175
10003	2.87828
10003	-0.89644
10003	3.57704
10003	7.14248
10003	-12.2281
10003	7.16907
10003	1.15044
10003	11.3691
10003	-7.71368
10003	-1.17796
10003	-7.83549
10003	-2.31338
10003	-8.17269
10003	-6.05033
10003	5.15094
10003	-13.0041
10003	2.47907
10003	-18.0454
10003	12.355
10003	-0.559437
10003	-19.8592
10003	-5.53223
10003	-0.178083
10003	0.345045
10003	-22.0507
10003	5.94239
10003	-24.9148
10003	-11.4583
10003	-0.678808
10003	-1.56121
10003	-6.47836
10003	6.91236
10003	-8.1821
10003	14.8595
10003	-4.41402
10003	-6.00649
10003	-10.0692
10003	4.60108
10003	-3.18435
10003	-4.80453
10003	-8.62051
10003	-5.79389
10003	10.3444
10003	3.16484
10003	3.31897
10003	-14.6582
10003	2.38777
10003	4.14243
10003	3.05136
10003	-1.31365
10003	-4.82297
10003	11.6484
10003	14.7672
10003	-8.42597
10003	8.92066
10003	2.10711
10003	2.59963
10003	-5.83924
10003	15.5463
10003	-3.51863
10003	9.26963
10003	-11.3686
10003	2.5134
10003	11.6969
10003	-14.9031
10003	-2.54885
10003	-4.83683
10003	-21.325
10003	-2.11974
10003	0.76848
10003	-0.954748
10003	-0.954748
10004	-9.73219
10004	-19.2389
10004	-8.68586
10004	-3.92786
10004	-19.2846
10004	0.302469
10004	-7.55513
10004	6.65119
10004	4.90893
10004	8.69202
10004	-0.930074
10004	3.61416
10004	6.89693
10004	7.1417
10004	9.12336
10004	0.986374
10004	-8.70904
10004	-1.736
10004	4.9681
10004	-11.6526
10004	-15.7191
10004	0.457202
10004	0.765927
10004	15.7878
10004	7.22029
10004	2.94967
10004	0.442003
10004	2.55574
10004	-10.0021
10004	5.44888
10004	10.3964
10004	-13.0214
10004	-6.00914
10004	13.0967
10004	-7.01394
10004	0.14445
10004	-2.81097
10004	-8.50018
10004	-8.35783
10004	-13.9305
10004	-1.06414
10004	-1.45136
10004	21.9642
10004	-15.1578
10004	11.4591
10004	-11.6387
10004	-18.8413
10004	-6.99364
10004	6.74948
10004	-6.24287
10004	-8.44062
10004	-7.40511
10004	12.7922
10004	3.18406
10004	-0.110644
10004	-7.30228
10004	-2.97175
10004	7.09135
10004	-6.52208
10004	8.4465
10004	-13.4789
10004	-7.28105
10004	-19.275
10004	-20.3298
10004	-8.86053
10004	8.11881
10004	-8.20613
10004	9.04667
10004	-1.21203
10004	13.4855
10004	-5.91289
10004	3.45164
10004	3.58438
10004	-16.8094
10004	17.3193
10004	-3.79557
10004	-18.2053
10004	-6.17229
10004	0.235695
10004	3.73828
10004	-13.6063
10004	7.38614
10004	-2.34862
10004	-9.03983
10004	-2.23895
10004	-3.93684
10004	-9.94991
10004	-2.58105
10004	-4.21836
10004	-11.5088
10004	-9.2832
10004	1.70853
10004	18.1532
10004	14.4283
10004	11.6118
10004	-8.99887
10004	14.8358
10004	11.1428
10004	-5.37441
10004	8.11708
10004	-1.48974
10004	13.4257
10004	-20.5384
10004	-4.73173
10004	-3.52672
10004	-6.99027
10004	6.80024
10004	3.86832
10004	-7.40397
10004	6.63808
10004	3.3338
10004	0.666647
10004	-3.91237
10004	-6.48241
10004	7.55426
10004	7.44818
10004	8.75186
10004	4.93227
10004	-10.0234
10004	-4.96773
10004	-12.5088
10004	-4.9288
10004	1.89476
10004	-13.6746
10004	2.50082
10004	-10.2306
10004	1.80714
10004	0.993679
10004	11.081
10004	10.5958
10004	-4.79019
10004	-3.61449
10004	4.35064
10004	-2.18741
10004	-7.07626
10004	14.1938
10004	11.2608
10004	-14.9234
10004	7.94619
10004	-10.6281
10004	-16.8735
10004	14.6438
10004	-12.2731
10004	11.3529
10004	-3.59331
10004	3.45962
10004	10.0596
10004	-12.4615
10004	-2.40538
10004	-1.9096
10004	0.879786
10004	-12.285
10004	-8.42074
10004	10.1028
10004	-6.51888
10004	-10.2778
10004	-3.76089
10004	-17.2157
10004	2.91144
10004	13.5334
10004	13.1911
10004	2.02333
10004	-5.19916
10004	-8.65413
10004	-2.6297
10004	-3.79703
10004	3.63433
10004	-7.24659
10004	-30.1141
10004	-8.6445
10004	-2.09571
10004	-1.38686
10004	9.0963
10004	0.906975
10004	-0.394438
10004	8.24063
10004	4.51985
10004	4.54102
10004	1.55775
10004	-20.8941
10004	-7.22379
10004	14.8976
10004	6.57581
10004	-7.28494
10004	-10.2377
10004	5.3546
10004	-0.51883
10004	-8.73828
10004	-19.9707
10004	-34.5373
10004	10.0016
10004	7.00857
10004	-13.4089
10004	9.13029
10004	3.38496
10004	10.672
10004	-1.59798
10004	4.17805
10004	2.87928
10004	-14.9138
10004	-20.4462
10004	-11.3393
10004	-2.23696
10004	-7.08841
10004	7.84385
10004	10.5045
10004	-8.90082
10004	15.8853
10004	11.9843
10004	-1.68555
10004	5.81777
10004	-17.3948
10004	-6.32532
10004	7.33141
10004	1.68259
10004	4.13528
10004	13.1224
10004	-11.9934
10004	10.1162
10004	-4.91565
10004	-11.3346
10004	-7.61407
10004	0.022085
10004	-4.96527
10004	2.99763
10004	3.03846
10004	0.589243
10004	-12.0364
10004	-15.1196
10004	-0.993138
10004	13.5868
10004	-6.92307
10004	-0.964432
10004	-7.56795
10004	-5.98054
10004	5.67917
10004	10.3227
10004	5.88228
10004	1.83326
10004	-4.36521
10004	1.89207
10004	8.85168
10004	-0.111041
10004	-6.94649
10004	15.3291
10004	-2.95285
10004	4.62273
10004	1.83247
10004	-3.86655
10004	-2.43752
10004	-0.406443
10004	10.209
10004	5.38713
10004	0.390402
10004	-5.49806
10004	-3.22722
10004	-10.7675
10004	10.683
10004	14.5306
10004	-2.42509
10004	-2.98951
10004	-9.61594
10004	-0.011283
10004	-18.9791
10004	-2.34481
10004	5.39652
10004	-3.17833
10004	8.89202
10004	-3.02918
10004	-0.971598
10004	-8.69997
10004	-7.2358
10004	3.7958
10004	3.63469
10004	-10.3883
10004	-0.507165
10004	-15.1843
10004	-2.10475
10004	-11.0862
10004	-4.94764
10004	0.787743
10004	-7.23319
10004	5.66711
10004	-7.0638
10004	2.59269
10004	3.72079
10004	-8.27701
10004	-11.7365
10004	-9.79884
10004	9.44022
10004	8.35801
10004	2.85679
10004	-7.55495
10004	-10.7057
10004	-16.5595
10004	7.63497
10004	-0.45821
10004	9.65501
10004	-11.1786
10004	6.28855
10004	-1.28537
10004	9.73349
10004	-15.0194
10004	-29.9474
10004	-1.58349
10004	3.29753
10004	8.18122
10004	-18.7164
10004	-19.6522
10004	-6.12223
10004	-14.4718
10004	-7.50945
10004	10.2779
10004	9.80219
10004	-0.732378
10004	-0.95858
10004	-8.07075
10004	-19.9386
10004	-7.72277
10004	-5.48035
10004	-8.40209
10004	-9.47851
10004	-9.12079
10004	-2.73105
10004	-1.16596
10004	9.53597
10004	-10.286
10004	23.071
10004	-1.75442
10004	2.70513
10004	-1.35659
10004	7.95559
10004	-12.4547
10004	-3.27995
10004	-0.337701
10004	6.09398
10004	6.74399
10004	0.561508
10004	1.08011
10004	6.00478
10004	7.33076
10004	-8.39597
10004	5.43753
10004	1.82134
10004	13.6561
10004	-4.88667
10004	2.92692
10004	-5.21747
10004	16.5064
10004	-2.27719
10004	-1.76675
10004	-0.865257
10004	1.68039
10004	-0.142178
10004	-4.82104
10004	-5.75534
10004	12.3351
10004	-6.04676
10004	-3.59035
10004	2.81255
10004	1.29712
10004	-0.256408
10004	-8.65587
10004	-6.50723
10004	-3.52869
10004	-1.3348
10004	6.6569
10004	-0.201502
10004	13.2653
10004	-0.772677
10004	0.403285
10004	-3.92573
10004	-4.08115
10004	6.41258
10004	8.34907
10004	-6.8032
10004	-9.06457
10004	10.9814
10004	-10.8696
10004	0.408738
10004	-4.09013
10004	-13.5771
10004	1.57327
10004	-2.32503
10004	-25.0525
10004	-14.4695
10004	7.4549
10004	-13.0845
10004	15.7506
10004	-0.868276
10004	-2.12695
10004	-2.34571
10004	-1.12465
10004	4.38918
10004	7.43304
10004	0.0809242
10004	13.3475
10004	-10.8949
10004	9.62515
10004	5.90468
10004	8.49334
10004	-4.64912
10004	9.95354
10004	-11.27
10004	-2.30117
10004	15.0482
10004	-1.01356
10004	-3.87958
10004	0.0133165
10004	-2.62843
10004	16.9907
10004	-4.48332
10004	8.63964
10004	8.87715
10004	-9.94306
10004	9.59482
10004	14.3264
10004	-1.62711
10004	-20.9991
10004	-6.19757
10004	-2.5097
10004	6.28308
10004	-12.3046
10004	1.19527
10004	-5.8741
10004	6.44078
10004	10.0073
10004	-7.10761
10004	-7.33961
10004	5.05271
10004	-8.52791
10004	-17.2965
10004	-1.65286
10004	1.76508
10004	-1.10853
10004	-2.29972
10004	-5.41704
10004	6.79991
10004	-12.0085
10004	4.42721
10004	-17.3799
10004	-2.52576
10004	7.70352
10004	-17.3915
10004	2.43196
10004	4.10871
10004	-9.87365
10004	6.42291
10004	-13.3485
10004	4.74895
10004	10.9365
10004	-16.9071
10004	9.23517
10004	6.5173
10004	-6.74229
10004	-2.4173
10004	4.53183
10004	-11.3286
10004	7.29662
10004	9.65404
10004	5.29767
10004	-8.85365
10004	2.00701
10004	-1.59177
10004	6.6255
10004	-1.67226
10004	-6.31713
10004	2.41278
10004	-6.84494
10004	15.8873
10004	12.5438
10004	25.2933
10004	5.91757
10004	-13.291
10004	-11.0379
10004	24.025
10004	-13.757
10004	3.03811
10004	-15.1413
10004	0.561115
10004	-0.388649
10004	-25.0892
10004	0.0684532
10004	1.8637
10004	6.06206
10004	-6.11221
10004	-1.13272
10004	-2.53307
10004	2.12532
10004	0.136208
10004	-7.72859
10004	-2.90502
10004	-1.22608
10004	-11.5116
10004	-1.82193
10004	3.40672
10004	3.24545
10004	-11.5945
10004	-13.5285
10004	-10.1206
10004	-1.1517
10004	5.79109
10004	-4.92888
10004	-7.48532
10004	-6.46638
10004	9.42538
10004	-4.55666
10004	-1.93987
10004	-1.04996
10004	-5.57564
10004	-0.0308209
10004	0.615311
10004	5.76209
10004	6.87117
10004	1.88891
10004	-8.91203
10004	-11.3001
10004	9.74155
10004	0.577646
10004	12.4192
10004	-1.04946
10004	-14.7848
10004	-4.71887
10004	9.91761
10004	17.3896
10004	-9.42843
10004	-5.49446
10004	5.44554
10004	-7.0011
10004	13.5207
10004	17.1876
10004	-21.9967
10004	-17.7911
10004	1.90357
10004	-3.59233
10004	-11.8687
10004	4.07279
10004	2.52054
10004	0.237229
10004	-0.161278
10004	4.04409
10004	-6.80964
10004	1.83262
10004	2.07746
10004	8.00694
10004	0.671259
10004	4.60427
10004	0.8523
10004	5.51407
10004	-0.888146
10004	-7.38893
10004	2.39534
10004	-10.5273
10004	-5.46886
10004	-8.61622
10004	1.03281
10004	-3.79329
10004	-14.0742
10004	-0.0202395
10004	-0.885331
10004	-7.95143
10004	8.1897
10004	-4.4367
10004	-0.73123
10004	9.68402
10004	-2.27932
10004	-13.5448
10004	-6.86097
10004	-5.34945
10004	4.82323
10004	0.0536267
10004	-0.86843
10004	-6.37771
10004	-12.9955
10004	-0.320577
10004	-13.9083
10004	4.01449
10004	-10.2347
10004	-3.53279
10004	-18.6873
10004	10.1738
10004	0.535342
10004	-11.3157
10004	16.0581
10004	2.08943
10004	10.7534
10004	18.636
10004	-1.97138
10004	5.56662
10004	-5.81155
10004	0.305658
10004	0.517776
10004	-3.27478
10004	-16.5952
10004	-7.56625
10004	5.80901
10004	-9.20024
10004	-2.26575
10004	-3.61148
10004	-5.2728
10004	17.4895
10004	-6.77543
10004	-16.0304
10004	-9.8947
10004	-5.29724
10004	-17.6404
10004	-12.2185
10004	12.564
10004	-7.48595
10004	-0.841519
10004	-12.3002
10004	-14.7765
10004	-6.77471
10004	21.0477
10004	-19.7118
10004	16.2601
10004	-3.70204
10004	-7.2705
10004	-6.1831
10004	2.60339
10004	2.28015
10004	0.400933
10004	3.36221
10004	-16.5834
10004	-2.84437
10004	1.48176
10004	-7.43082
10004	-9.96943
10004	1.6386
10004	0.0234755
10004	13.8805
10004	-1.64437
10004	17.3417
10004	-3.46385
10004	4.13696
10004	8.5725
10004	-14.3672
10004	-0.128122
10004	4.66505
10004	-6.16193
10004	-12.3298
10004	3.54183
10004	2.23359
10004	-11.2769
10004	-2.93395
10004	-12.3534
10004	5.76712
10004	10.5528
10004	4.22414
10004	-8.46559
10004	-15.6581
10004	-12.0592
10004	-3.05217
10004	8.02481
10004	-17.4053
10004	-9.49462
10004	-3.61715
10004	-2.00417
10004	13.489
10004	-6.07192
10004	-6.8432
10004	-14.563
10004	1.77279
10004	-5.6878
10004	5.04622
10004	4.66371
10004	5.62118
10004	-9.84652
10004	-5.22679
10004	4.00243
10004	7.90114
10004	-9.14764
10004	-11.6362
10004	6.6351
10004	-10.4309
10004	-15.6842
10004	-4.86526
10004	-8.35749
10004	-8.04005
10004	-14.434
10004	13.1312
10004	4.78861
10004	-13.3132
10004	-16.9866
10004	11.2692
10004	2.77258
10004	-4.53624
10004	3.79913
10004	11.0837
10004	4.08404
10004	-0.380084
10004	-15.81
10004	8.21466
10004	0.285558
10004	13.9737
10004	-5.63828
10004	-2.6445
10004	4.08187
10004	-5.11326
10004	-4.58202
10004	13.7516
10004	-7.53752
10004	1.5992
10004	-11.7602
10004	12.3611
10004	0.292819
10004	6.1072
10004	-6.45233
10004	-10.8727
10004	-8.82365
10004	1.74366
10004	1.20039
10004	4.97956
10004	-5.59063
10004	-6.32024
10004	5.21815
10004	-14.9155
10004	-6.2105
10004	-6.72293
10004	-4.09555
10004	-1.58774
10004	-6.00378
10004	-3.1803
10004	0.622563
10004	-15.4521
10004	-10.606
10004	4.6271
10004	-4.40734
10004	-10.9575
10004	8.60679
10004	-4.59606
10004	-6.30743
10004	-6.17575
10004	-4.52712
10004	-8.15994
10004	2.8284
10004	3.99102
10004	-10.0675
10004	13.4581
10004	-2.25051
10004	-2.81342
10004	6.90873
10004	-2.85533
10004	-1.70186
10004	0.277824
10004	15.6725
10004	1.89982
10004	2.57728
10004	25.7233
10004	-0.020988
10004	0.794576
10004	2.04154
10004	-10.1535
10004	7.56753
10004	-9.48036
10004	-2.91568
10004	7.42059
10004	-2.34685
10004	-12.74
10004	10.4424
10004	-4.63666
10004	0.526778
10004	10.5084
10004	-0.992536
10004	-8.70474
10004	3.38976
10004	-2.95551
10004	0.537967
10004	-1.93812
10004	-4.85895
10004	-5.90533
10004	2.68654
10004	0.900458
10004	2.13584
10004	0.476707
10004	-2.64404
10004	2.54861
10004	0.775725
10004	22.0555
10004	-6.37822
10004	-5.1379
10004	-14.3724
10004	-13.5959
10004	9.11469
10004	0.790877
10004	-6.67392
10004	-6.35438
10004	8.08025
10004	-6.93228
10004	13.9857
10004	-14.894
10004	0.286802
10004	2.28299
10004	3.37668
10004	-22.6222
10004	-3.01459
10004	-0.04662
10004	0.725925
10004	-14.1112
10004	-10.0699
10004	-2.82033
10004	-4.40724
10004	-3.74171
10004	2.14917
10004	3.76983
10004	-1.16772
10004	4.6141
10004	2.27399
10004	6.18464
10004	-0.0487221
10004	-9.7267
10004	-11.0484
10004	-1.0943
10004	1.80456
10004	-17.1097
10004	-8.67589
10004	-13.7909
10004	-16.057
10004	2.77322
10004	0.769638
10004	-5.86346
10004	6.41035
10004	1.70531
10004	2.09101
10004	14.4938
10004	-1.58735
10004	8.16814
10004	-6.67506
10004	-2.31176
10004	-7.36124
10004	11.6307
10004	5.99238
10004	-6.71589
10004	9.64663
10004	0.233552
10004	0.637684
10004	0.986072
10004	-0.358521
10004	-2.49096
10004	-8.94138
10004	1.75931
10004	3.44636
10004	-6.38697
10004	0.599314
10004	-3.17405
10004	-5.64078
10004	-6.46921
10004	-13.2666
10004	-10.9421
10004	8.70911
10004	3.28278
10004	-10.3562
10004	0.0453173
10004	-12.5824
10004	-4.21125
10004	-7.95335
10004	1.56886
10004	-8.70823
10004	14.9812
10004	-1.92658
10004	-16.4856
10004	-2.62034
10004	-6.62723
10004	-10.8964
10004	-4.13398
10004	4.41565
10004	-5.77599
10004	8.86223
10004	0.597661
10004	9.57541
10004	-6.5894
10004	5.73613
10004	-14.1353
10004	-11.459
10004	-11.5614
10004	-3.42723
10004	-1.94922
10004	-10.6413
10004	-14.301
10004	-3.6638
10004	7.89525
10004	-3.42898
10004	-3.28085
10004	0.631463
10004	-16.3687
10004	9.89711
10004	12.8252
10004	-20.5712
10004	-5.25888
10004	-3.16474
10004	11.1661
10004	-4.55423
10004	-9.83255
10004	-4.29653
10004	-1.63016
10004	6.81576
10004	-5.47441
10004	1.00385
10004	15.4917
10004	-9.6042
10004	6.84293
10004	3.49328
